Selection	View	Channel	SID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	Date Check	Time Check	Score	Tags	Notes
28139	Spectrogram 	03	03	3505902.043971	3505907.860021	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_020000Z.aif	86896MD01_016K_M04_multi_20180821_020000Z.aif	402.043971	08/21/2018	02:06:42.044	0.540800	1-4-f	parm file = FW2O_p25.mat
28140	Spectrogram 	03	03	3506467.235975	3506473.052025	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_021500Z.aif	86896MD01_016K_M04_multi_20180821_021500Z.aif	 67.235975	08/21/2018	02:16:07.236	0.583967	1-4-f	parm file = FW2O_p25.mat
28141	Spectrogram 	03	03	3506712.963975	3506718.780025	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_021500Z.aif	86896MD01_016K_M04_multi_20180821_021500Z.aif	312.963975	08/21/2018	02:20:12.964	0.510420	1-4-f	parm file = FW2O_p25.mat
28142	Spectrogram 	03	03	3506865.267975	3506871.084025	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_021500Z.aif	86896MD01_016K_M04_multi_20180821_021500Z.aif	465.267975	08/21/2018	02:22:45.268	0.502681	1-4-f	parm file = FW2O_p25.mat
28143	Spectrogram 	03	03	3507050.339975	3507056.156025	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_021500Z.aif	86896MD01_016K_M04_multi_20180821_021500Z.aif	650.339975	08/21/2018	02:25:50.340	0.506529	1-4-f	parm file = FW2O_p25.mat
28144	Spectrogram 	03	03	3507463.475978	3507469.292028	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_023000Z.aif	86896MD01_016K_M04_multi_20180821_023000Z.aif	163.475978	08/21/2018	02:32:43.476	0.610885	1-4-f	parm file = FW2O_p25.mat
28145	Spectrogram 	03	03	3507601.443978	3507607.260028	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_023000Z.aif	86896MD01_016K_M04_multi_20180821_023000Z.aif	301.443978	08/21/2018	02:35:01.444	0.552346	1-4-f	parm file = FW2O_p25.mat
28146	Spectrogram 	03	03	3507791.491149	3507795.548859	13	34	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_023000Z.aif	86896MD01_016K_M04_multi_20180821_023000Z.aif	491.491149	08/21/2018	02:38:11.491	0.594854	1-2-f	parm file = FW2O_p25.mat
28147	Spectrogram 	02	02	3508568.771971	3508574.588021	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_024500Z.aif	86896MD01_016K_M04_multi_20180821_024500Z.aif	368.771971399	08/21/2018	02:51:08.772	0.530167	1-4-f	parm file = FW2O_p25.mat
28148	Spectrogram 	03	03	3508820.387971	3508826.204021	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_024500Z.aif	86896MD01_016K_M04_multi_20180821_024500Z.aif	620.387971	08/21/2018	02:55:20.388	0.533985	1-4-f	parm file = FW2O_p25.mat
28149	Spectrogram 	03	03	3509002.243142	3509006.300852	13	34	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_024500Z.aif	86896MD01_016K_M04_multi_20180821_024500Z.aif	802.243142	08/21/2018	02:58:22.243	0.558227	1-2-f	parm file = FW2O_p25.mat
28150	Spectrogram 	03	03	3509011.091971	3509016.908021	13	29	08/21/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_024500Z.aif	86896MD01_016K_M04_multi_20180821_024500Z.aif	811.091971	08/21/2018	02:58:31.092	0.510910	1-4-f	parm file = FW2O_p25.mat
28151	Spectrogram 	02	02	3509280.627975	3509286.444025	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_030000Z.aif	86896MD01_016K_M04_multi_20180821_030000Z.aif	180.627974752	08/21/2018	03:03:00.628	0.507192	1-4-f	parm file = FW2O_p25.mat
28152	Spectrogram 	03	03	3509760.067975	3509765.884025	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_030000Z.aif	86896MD01_016K_M04_multi_20180821_030000Z.aif	660.067975	08/21/2018	03:11:00.068	0.533941	1-4-f	parm file = FW2O_p25.mat
28153	Spectrogram 	03	03	3509858.099975	3509863.916025	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_030000Z.aif	86896MD01_016K_M04_multi_20180821_030000Z.aif	758.099975	08/21/2018	03:12:38.100	0.517341	1-4-f	parm file = FW2O_p25.mat
28154	Spectrogram 	03	03	3509958.187975	3509964.004025	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_030000Z.aif	86896MD01_016K_M04_multi_20180821_030000Z.aif	858.187975	08/21/2018	03:14:18.188	0.572271	1-4-f	parm file = FW2O_p25.mat
28155	Spectrogram 	03	03	3510576.619978	3510582.436028	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_031500Z.aif	86896MD01_016K_M04_multi_20180821_031500Z.aif	576.619978	08/21/2018	03:24:36.620	0.516857	1-4-f	parm file = FW2O_p25.mat
28156	Spectrogram 	03	03	3510909.635971	3510915.452021	13	29	08/21/2018	03	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_033000Z.aif	86896MD01_016K_M04_multi_20180821_033000Z.aif	  9.635971	08/21/2018	03:30:09.636	0.547588	1-4-f	parm file = FW2O_p25.mat
