Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
12949	Spectrogram 1	3	1781740.425000000	1781740.750000000	180.000	242.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_030000Z.aif	86896MD01_016K_M04_multi_20180801_030000Z.aif	640.4250	03	08/01/2018	03:10:40.425	0.380557	ASR_NorthAtlanticRightWhale	na		
12950	Spectrogram 1	3	1781749.025000000	1781750.125000000	125.000	215.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_030000Z.aif	86896MD01_016K_M04_multi_20180801_030000Z.aif	649.0250	03	08/01/2018	03:10:49.025	0.521803	ASR_NorthAtlanticRightWhale	na		
12951	Spectrogram 1	1	1782080.950003000	1782089.725003000	160.000	391.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	80.9500	01	08/01/2018	03:16:20.950	0.508842	ASR_NorthAtlanticRightWhale	na		
12952	Spectrogram 1	1	1782111.350003000	1782112.300003000	43.000	195.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	111.3500	01	08/01/2018	03:16:51.350	0.522706	ASR_NorthAtlanticRightWhale	na		
12953	Spectrogram 1	4	1782194.100003000	1782194.550003000	227.000	277.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	194.1000	04	08/01/2018	03:18:14.100	0.350850	ASR_NorthAtlanticRightWhale	na		
12954	Spectrogram 1	3	1782233.700003000	1782234.075003000	141.000	211.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	233.7000	03	08/01/2018	03:18:53.700	0.331135	ASR_NorthAtlanticRightWhale	na		
12955	Spectrogram 1	2	1782306.975003000	1782307.750003000	109.000	184.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	306.9750	02	08/01/2018	03:20:06.975	0.303402	ASR_NorthAtlanticRightWhale	na		
12956	Spectrogram 1	4	1782436.525003000	1782442.500003000	4.000	258.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	436.5250	04	08/01/2018	03:22:16.525	0.605259	ASR_NorthAtlanticRightWhale	na		
12957	Spectrogram 1	4	1782501.275003000	1782501.750003000	94.000	152.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	501.2750	04	08/01/2018	03:23:21.275	0.440074	ASR_NorthAtlanticRightWhale	na		
12958	Spectrogram 1	1	1782529.250003000	1782530.175003000	113.000	207.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	529.2500	01	08/01/2018	03:23:49.250	0.510693	ASR_NorthAtlanticRightWhale	na		
12959	Spectrogram 1	4	1782586.425003000	1782586.975003000	129.000	180.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	586.4250	04	08/01/2018	03:24:46.425	0.468669	ASR_NorthAtlanticRightWhale	na		
12960	Spectrogram 1	4	1782675.450003000	1782676.950003000	16.000	203.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	675.4500	04	08/01/2018	03:26:15.450	0.301180	ASR_NorthAtlanticRightWhale	na		
12961	Spectrogram 1	4	1782738.500003000	1782739.125003000	98.000	188.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	738.5000	04	08/01/2018	03:27:18.500	0.632858	ASR_NorthAtlanticRightWhale	na		
12962	Spectrogram 1	1	1782753.950003000	1782754.650003000	234.000	320.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	753.9500	01	08/01/2018	03:27:33.950	0.341497	ASR_NorthAtlanticRightWhale	na		
12963	Spectrogram 1	2	1782790.400003000	1782791.900003000	20.000	148.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	790.4000	02	08/01/2018	03:28:10.400	0.333861	ASR_NorthAtlanticRightWhale	na		
12964	Spectrogram 1	1	1782837.750003000	1782838.225003000	223.000	301.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_031500Z.aif	86896MD01_016K_M04_multi_20180801_031500Z.aif	837.7500	01	08/01/2018	03:28:57.750	0.528875	ASR_NorthAtlanticRightWhale	na		
12965	Spectrogram 1	1	1782970.024997000	1782971.599997000	16.000	199.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	70.0250	01	08/01/2018	03:31:10.025	0.501089	ASR_NorthAtlanticRightWhale	na		
12966	Spectrogram 1	1	1783079.999997000	1783086.199997000	4.000	309.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	180.0000	01	08/01/2018	03:33:00.000	0.333529	ASR_NorthAtlanticRightWhale	na		
12967	Spectrogram 1	3	1783081.124997000	1783085.199997000	8.000	258.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	181.1250	03	08/01/2018	03:33:01.125	0.848920	ASR_NorthAtlanticRightWhale	na		
12968	Spectrogram 1	2	1783123.524997000	1783124.324997000	23.000	168.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	223.5250	02	08/01/2018	03:33:43.525	0.334988	ASR_NorthAtlanticRightWhale	na		
12969	Spectrogram 1	1	1783244.649997000	1783245.149997000	16.000	172.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	344.6500	01	08/01/2018	03:35:44.650	0.302765	ASR_NorthAtlanticRightWhale	na		
12970	Spectrogram 1	2	1783377.324997000	1783378.024997000	102.000	180.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	477.3250	02	08/01/2018	03:37:57.325	0.387534	ASR_NorthAtlanticRightWhale	na		
12971	Spectrogram 1	2	1783384.674997000	1783385.124997000	23.000	180.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	484.6750	02	08/01/2018	03:38:04.675	0.429260	ASR_NorthAtlanticRightWhale	na		
12972	Spectrogram 1	4	1783386.649997000	1783387.074997000	121.000	176.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	486.6500	04	08/01/2018	03:38:06.650	0.696146	ASR_NorthAtlanticRightWhale	na		
12973	Spectrogram 1	3	1783387.424997000	1783387.899997000	113.000	180.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	487.4250	03	08/01/2018	03:38:07.425	0.427022	ASR_NorthAtlanticRightWhale	na		
12974	Spectrogram 1	1	1783435.999997000	1783439.199997000	20.000	223.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	536.0000	01	08/01/2018	03:38:56.000	0.493425	ASR_NorthAtlanticRightWhale	na		
12975	Spectrogram 1	3	1783441.199997000	1783441.599997000	98.000	145.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	541.2000	03	08/01/2018	03:39:01.200	0.434552	ASR_NorthAtlanticRightWhale	na		
12976	Spectrogram 1	3	1783447.999997000	1783448.749997000	117.000	199.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	548.0000	03	08/01/2018	03:39:08.000	0.453065	ASR_NorthAtlanticRightWhale	na		
12977	Spectrogram 1	1	1783454.899997000	1783455.424997000	215.000	309.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	554.9000	01	08/01/2018	03:39:14.900	0.535357	ASR_NorthAtlanticRightWhale	na		
12978	Spectrogram 1	1	1783455.974997000	1783457.174997000	94.000	207.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	555.9750	01	08/01/2018	03:39:15.975	0.443473	ASR_NorthAtlanticRightWhale	na		
12979	Spectrogram 1	3	1783561.349997000	1783562.299997000	109.000	211.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	661.3500	03	08/01/2018	03:41:01.350	0.494540	ASR_NorthAtlanticRightWhale	na		
12980	Spectrogram 1	3	1783595.649997000	1783596.149997000	180.000	242.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	695.6500	03	08/01/2018	03:41:35.650	0.626130	ASR_NorthAtlanticRightWhale	na		
12981	Spectrogram 1	1	1783620.249997000	1783621.924997000	20.000	219.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	720.2500	01	08/01/2018	03:42:00.250	0.338676	ASR_NorthAtlanticRightWhale	na		
12982	Spectrogram 1	2	1783622.174997000	1783622.874997000	109.000	227.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	722.1750	02	08/01/2018	03:42:02.175	0.594392	ASR_NorthAtlanticRightWhale	na		
12983	Spectrogram 1	2	1783629.574997000	1783630.249997000	31.000	184.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	729.5750	02	08/01/2018	03:42:09.575	0.512388	ASR_NorthAtlanticRightWhale	na		
12984	Spectrogram 1	3	1783710.749997000	1783711.824997000	59.000	168.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	810.7500	03	08/01/2018	03:43:30.750	0.303149	ASR_NorthAtlanticRightWhale	na		
12985	Spectrogram 1	2	1783763.724997000	1783764.124997000	113.000	164.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif	86896MD01_016K_M04_multi_20180801_033000Z.aif	863.7250	02	08/01/2018	03:44:23.725	0.341258	ASR_NorthAtlanticRightWhale	na		
12986	Spectrogram 1	3	1783849.475000000	1783852.350000000	27.000	227.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	49.4750	03	08/01/2018	03:45:49.475	0.407574	ASR_NorthAtlanticRightWhale	na		
12987	Spectrogram 1	4	1783883.050000000	1783883.700000000	102.000	215.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	83.0500	04	08/01/2018	03:46:23.050	0.711235	ASR_NorthAtlanticRightWhale	na		
12988	Spectrogram 1	1	1783899.075000000	1783899.825000000	35.000	176.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	99.0750	01	08/01/2018	03:46:39.075	0.362965	ASR_NorthAtlanticRightWhale	na		
12989	Spectrogram 1	2	1783940.050000000	1783940.575000000	109.000	184.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	140.0500	02	08/01/2018	03:47:20.050	0.861641	ASR_NorthAtlanticRightWhale	na		
12990	Spectrogram 1	1	1783940.800000000	1783941.300000000	94.000	184.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	140.8000	01	08/01/2018	03:47:20.800	0.858018	ASR_NorthAtlanticRightWhale	na		
12991	Spectrogram 1	4	1783942.325000000	1783943.075000000	63.000	191.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	142.3250	04	08/01/2018	03:47:22.325	0.345892	ASR_NorthAtlanticRightWhale	na		
12992	Spectrogram 1	1	1783988.850000000	1783989.500000000	102.000	219.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	188.8500	01	08/01/2018	03:48:08.850	0.334017	ASR_NorthAtlanticRightWhale	na		
12993	Spectrogram 1	4	1783990.375000000	1783991.050000000	117.000	223.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	190.3750	04	08/01/2018	03:48:10.375	0.387221	ASR_NorthAtlanticRightWhale	na		
12994	Spectrogram 1	3	1783990.575000000	1783991.225000000	113.000	203.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	190.5750	03	08/01/2018	03:48:10.575	0.468449	ASR_NorthAtlanticRightWhale	na		
12995	Spectrogram 1	1	1783997.550000000	1783998.225000000	125.000	258.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	197.5500	01	08/01/2018	03:48:17.550	0.392906	ASR_NorthAtlanticRightWhale	na		
12996	Spectrogram 1	3	1784187.300000000	1784187.875000000	35.000	180.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	387.3000	03	08/01/2018	03:51:27.300	0.364087	ASR_NorthAtlanticRightWhale	na		
12997	Spectrogram 1	3	1784193.600000000	1784193.900000000	238.000	281.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	393.6000	03	08/01/2018	03:51:33.600	0.434747	ASR_NorthAtlanticRightWhale	na		
12998	Spectrogram 1	1	1784250.000000000	1784256.400000000	184.000	391.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	450.0000	01	08/01/2018	03:52:30.000	0.327549	ASR_NorthAtlanticRightWhale	na		
12999	Spectrogram 1	2	1784256.950000000	1784259.500000000	39.000	246.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	456.9500	02	08/01/2018	03:52:36.950	0.472606	ASR_NorthAtlanticRightWhale	na		
13000	Spectrogram 1	3	1784260.600000000	1784261.025000000	90.000	172.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	460.6000	03	08/01/2018	03:52:40.600	0.377440	ASR_NorthAtlanticRightWhale	na		
13001	Spectrogram 1	3	1784386.000000000	1784387.225000000	27.000	164.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	586.0000	03	08/01/2018	03:54:46.000	0.514258	ASR_NorthAtlanticRightWhale	na		
13002	Spectrogram 1	2	1784428.025000000	1784428.475000000	43.000	156.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	628.0250	02	08/01/2018	03:55:28.025	0.347767	ASR_NorthAtlanticRightWhale	na		
13003	Spectrogram 1	4	1784438.600000000	1784439.350000000	31.000	195.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	638.6000	04	08/01/2018	03:55:38.600	0.333337	ASR_NorthAtlanticRightWhale	na		
13004	Spectrogram 1	2	1784471.625000000	1784472.275000000	47.000	191.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	671.6250	02	08/01/2018	03:56:11.625	0.582201	ASR_NorthAtlanticRightWhale	na		
13005	Spectrogram 1	1	1784516.725000000	1784517.525000000	113.000	340.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	716.7250	01	08/01/2018	03:56:56.725	0.410626	ASR_NorthAtlanticRightWhale	na		
13006	Spectrogram 1	4	1784594.950000000	1784598.025000000	27.000	199.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	794.9500	04	08/01/2018	03:58:14.950	0.334833	ASR_NorthAtlanticRightWhale	na		
13007	Spectrogram 1	2	1784655.075000000	1784655.725000000	86.000	156.000	2018/8/1	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif	86896MD01_016K_M04_multi_20180801_034500Z.aif	855.0750	02	08/01/2018	03:59:15.075	0.323935	ASR_NorthAtlanticRightWhale	na		
13008	Spectrogram 1	2	1784855.175003000	1784855.750003000	63.000	145.000	2018/8/1	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_040000Z.aif	86896MD01_016K_M04_multi_20180801_040000Z.aif	155.1750	02	08/01/2018	04:02:35.175	0.319622	ASR_NorthAtlanticRightWhale	na		
